id,name,title,category,organization,last_updated,tags,portal,location,source_url,harvested_at,notes
3j36-htvy,Customer Survey Responses 2016 Chart,Customer Survey Responses 2016 Chart,,El Pueblo Historical Monument,2025-08-05T18:40:32.000Z,,data.lacity.org,,https://data.lacity.org/d/3j36-htvy,2026-04-03T22:09:07.299566+00:00,html_error:Couldn't find a tree builder with the features you requested: lxml. Do you need to install a parser library?; 
wiaa-rpjw,YouthSource Centers Location and Contact Information,YouthSource Centers Location and Contact Information,,,2020-11-30T17:14:37.000Z,,data.lacity.org,,https://data.lacity.org/d/wiaa-rpjw,2026-04-03T22:09:08.095701+00:00,html_error:Couldn't find a tree builder with the features you requested: lxml. Do you need to install a parser library?; 
eg3k-9zaq,Library New Ttiles - Historical Fiction,Library New Ttiles - Historical Fiction,,Los Angeles Public Library,2020-11-30T17:02:12.000Z,,data.lacity.org,,https://data.lacity.org/d/eg3k-9zaq,2026-04-03T22:09:08.877232+00:00,html_error:Couldn't find a tree builder with the features you requested: lxml. Do you need to install a parser library?; 
vpgt-yys2,In-N-Out,In-N-Out,,Office of Finance,2026-03-15T15:38:51.000Z,,data.lacity.org,,https://data.lacity.org/d/vpgt-yys2,2026-04-03T22:09:11.112174+00:00,html_error:Couldn't find a tree builder with the features you requested: lxml. Do you need to install a parser library?; 
x5zv-ey8w,"WorkSource Center Program Performance Outcomes for PY 17/18:   July 1, 2017 - December 31, 2017","WorkSource Center Program Performance Outcomes for PY 17/18:   July 1, 2017 - December 31, 2017",,,2020-11-30T17:05:14.000Z,,data.lacity.org,,https://data.lacity.org/d/x5zv-ey8w,2026-04-03T22:09:12.525556+00:00,html_error:Couldn't find a tree builder with the features you requested: lxml. Do you need to install a parser library?; 
v8xf-3pbv,Immigration Businesses,Immigration Businesses,,Office of Finance,2026-03-15T15:38:51.000Z,,data.lacity.org,,https://data.lacity.org/d/v8xf-3pbv,2026-04-03T22:09:13.542130+00:00,html_error:Couldn't find a tree builder with the features you requested: lxml. Do you need to install a parser library?; 
3aii-bde7,Business Source Center Program Performance Objectives (Q1:  07/19 - 09/19),Business Source Center Program Performance Objectives (Q1:  07/19 - 09/19),,Venessa Johnson,2020-11-30T17:14:01.000Z,,data.lacity.org,,https://data.lacity.org/d/3aii-bde7,2026-04-03T22:09:14.545763+00:00,html_error:Couldn't find a tree builder with the features you requested: lxml. Do you need to install a parser library?; 
6tax-i7e5,Distrito7,Distrito7,,Office of Finance,2026-03-15T15:38:51.000Z,,data.lacity.org,,https://data.lacity.org/d/6tax-i7e5,2026-04-03T22:09:15.415455+00:00,html_error:Couldn't find a tree builder with the features you requested: lxml. Do you need to install a parser library?; 
997i-xzqz,2022 Board of Education District No. 2,2022 Board of Education District No. 2,,Los Angeles City Ethics Commission,2026-04-03T13:41:40.000Z,,data.lacity.org,,https://data.lacity.org/d/997i-xzqz,2026-04-03T22:09:16.261047+00:00,html_error:Couldn't find a tree builder with the features you requested: lxml. Do you need to install a parser library?; 
4qyh-ugd3,GA Permits 2016 90063,GA Permits 2016 90063,,LADBS,2025-01-16T23:54:39.000Z,,data.lacity.org,,https://data.lacity.org/d/4qyh-ugd3,2026-04-03T22:09:17.123955+00:00,html_error:Couldn't find a tree builder with the features you requested: lxml. Do you need to install a parser library?; 
6b6j-g4ih,Total Cases Filed with DCP 2014,Total Cases Filed with DCP 2014,,"City of Los Angeles, Department of City Planning",2020-11-30T17:18:46.000Z,,data.lacity.org,,https://data.lacity.org/d/6b6j-g4ih,2026-04-03T22:09:18.082818+00:00,html_error:Couldn't find a tree builder with the features you requested: lxml. Do you need to install a parser library?; 
nw8d-xe72,2022 City Council District 13,2022 City Council District 13,,Los Angeles City Ethics Commission,2026-04-03T13:41:40.000Z,,data.lacity.org,,https://data.lacity.org/d/nw8d-xe72,2026-04-03T22:09:18.810691+00:00,html_error:Couldn't find a tree builder with the features you requested: lxml. Do you need to install a parser library?; 
hc57-9a3j,Reason For Mortgage Denial By Race From 2018 to 2021,Reason For Mortgage Denial By Race From 2018 to 2021,,CFPB,2022-07-15T15:48:20.000Z,,data.lacity.org,,https://data.lacity.org/d/hc57-9a3j,2026-04-03T22:09:19.536042+00:00,html_error:Couldn't find a tree builder with the features you requested: lxml. Do you need to install a parser library?; 
izip-mgn6,LADWP Water Leaks-2013,LADWP Water Leaks-2013,,,2024-01-30T21:19:30.000Z,,data.lacity.org,,https://data.lacity.org/d/izip-mgn6,2026-04-03T22:09:20.557730+00:00,html_error:Couldn't find a tree builder with the features you requested: lxml. Do you need to install a parser library?; 
h2tv-v5qr,Distrito3,Distrito3,,Office of Finance,2026-03-15T15:38:51.000Z,,data.lacity.org,,https://data.lacity.org/d/h2tv-v5qr,2026-04-03T22:09:21.452137+00:00,html_error:Couldn't find a tree builder with the features you requested: lxml. Do you need to install a parser library?; 
u4wk-p2cm,WorkSource Centers Location and Contact Information January 2018,WorkSource Centers Location and Contact Information January 2018,,,2020-11-30T17:24:56.000Z,,data.lacity.org,,https://data.lacity.org/d/u4wk-p2cm,2026-04-03T22:09:23.697391+00:00,html_error:Couldn't find a tree builder with the features you requested: lxml. Do you need to install a parser library?; 
crjk-vmwz,Membership Information by Status,Membership Information by Status,,LACERS,2025-01-09T23:14:57.000Z,,data.lacity.org,,https://data.lacity.org/d/crjk-vmwz,2026-04-03T22:09:24.861897+00:00,html_error:Couldn't find a tree builder with the features you requested: lxml. Do you need to install a parser library?; 
vtzs-gvy8,Average Return on Investments Gross of Fees,Average Return on Investments Gross of Fees,,LACERS,2025-01-09T23:14:57.000Z,,data.lacity.org,,https://data.lacity.org/d/vtzs-gvy8,2026-04-03T22:09:25.960548+00:00,html_error:Couldn't find a tree builder with the features you requested: lxml. Do you need to install a parser library?; 
rcwh-e92j,Permits for GA 111518,Permits for GA 111518,,LADBS,2025-01-29T02:56:40.000Z,,data.lacity.org,,https://data.lacity.org/d/rcwh-e92j,2026-04-03T22:09:27.393992+00:00,html_error:Couldn't find a tree builder with the features you requested: lxml. Do you need to install a parser library?; 
58cg-y94u,PPD 134 Boundary,PPD 134 Boundary,,LADOT,2024-12-02T20:35:16.000Z,,data.lacity.org,,https://data.lacity.org/d/58cg-y94u,2026-04-03T22:09:28.950907+00:00,html_error:Couldn't find a tree builder with the features you requested: lxml. Do you need to install a parser library?; 
9rij-zrqw,Del  Taco,Del  Taco,,Office of Finance,2026-03-15T15:38:51.000Z,,data.lacity.org,,https://data.lacity.org/d/9rij-zrqw,2026-04-03T22:09:29.978143+00:00,html_error:Couldn't find a tree builder with the features you requested: lxml. Do you need to install a parser library?; 
if3i-rtyg,All Stations Response Metrics - 2015,All Stations Response Metrics - 2015,,,2024-01-30T20:51:41.000Z,,data.lacity.org,,https://data.lacity.org/d/if3i-rtyg,2026-04-03T22:09:30.840246+00:00,html_error:Couldn't find a tree builder with the features you requested: lxml. Do you need to install a parser library?; 
6kqv-v7g7,Fire Stations,Fire Stations,,Port of Los Angeles,2024-04-10T19:09:30.000Z,,data.lacity.org,,https://data.lacity.org/d/6kqv-v7g7,2026-04-03T22:09:31.527268+00:00,html_error:Couldn't find a tree builder with the features you requested: lxml. Do you need to install a parser library?; 
7khc-wn2m,Average Monthly Retirement Allowance Benefit,Average Monthly Retirement Allowance Benefit,,LACERS,2025-01-09T23:14:57.000Z,,data.lacity.org,,https://data.lacity.org/d/7khc-wn2m,2026-04-03T22:09:32.963670+00:00,html_error:Couldn't find a tree builder with the features you requested: lxml. Do you need to install a parser library?; 
tcb5-kd45,Gross Receipts by Industry,Gross Receipts by Industry,,Office of Finance,2026-02-05T22:23:35.000Z,,data.lacity.org,,https://data.lacity.org/d/tcb5-kd45,2026-04-03T22:09:33.757710+00:00,html_error:Couldn't find a tree builder with the features you requested: lxml. Do you need to install a parser library?; 
3uiv-zjvh,2022 City Council District 11: Campaign Expenditures,2022 City Council District 11: Campaign Expenditures,,Los Angeles City Ethics Commission,2026-04-03T13:41:40.000Z,,data.lacity.org,,https://data.lacity.org/d/3uiv-zjvh,2026-04-03T22:09:34.759178+00:00,html_error:Couldn't find a tree builder with the features you requested: lxml. Do you need to install a parser library?; 
8yhj-2j8m,Police Stations,Police Stations,,Port of Los Angeles,2024-04-10T19:09:30.000Z,,data.lacity.org,,https://data.lacity.org/d/8yhj-2j8m,2026-04-03T22:09:35.542728+00:00,html_error:Couldn't find a tree builder with the features you requested: lxml. Do you need to install a parser library?; 
5icv-hrai,Downtown DASH Routes,Downtown DASH Routes,,Transportation,2024-04-10T19:09:33.000Z,,data.lacity.org,,https://data.lacity.org/d/5icv-hrai,2026-04-03T22:09:36.335999+00:00,html_error:Couldn't find a tree builder with the features you requested: lxml. Do you need to install a parser library?; 
3ifx-m786,Total Cases Filed with DCP 2016\SVAPC\CD2,Total Cases Filed with DCP 2016\SVAPC\CD2,,"City of Los Angeles, Department of City Planning",2024-01-23T18:33:59.000Z,,data.lacity.org,,https://data.lacity.org/d/3ifx-m786,2026-04-03T22:09:37.165585+00:00,html_error:Couldn't find a tree builder with the features you requested: lxml. Do you need to install a parser library?; 
eis3-c7e2,JB-ADUs from 7/1/17 to 12/31/17,JB-ADUs from 7/1/17 to 12/31/17,,LADBS,2025-01-29T02:50:34.000Z,,data.lacity.org,,https://data.lacity.org/d/eis3-c7e2,2026-04-03T22:09:38.065520+00:00,html_error:Couldn't find a tree builder with the features you requested: lxml. Do you need to install a parser library?; 
v5ry-ve5y,Distrito6,Distrito6,,Office of Finance,2026-03-15T15:38:51.000Z,,data.lacity.org,,https://data.lacity.org/d/v5ry-ve5y,2026-04-03T22:09:38.913407+00:00,html_error:Couldn't find a tree builder with the features you requested: lxml. Do you need to install a parser library?; 
c4sv-pw36,Budget Program Descriptions FY 2017-2018,Budget Program Descriptions FY 2017-2018,,CAO,2020-11-30T17:07:18.000Z,,data.lacity.org,,https://data.lacity.org/d/c4sv-pw36,2026-04-03T22:09:39.782843+00:00,html_error:Couldn't find a tree builder with the features you requested: lxml. Do you need to install a parser library?; 
jk5m-4dqg,Citywide Response Metrics - 2015,Citywide Response Metrics - 2015,,,2024-01-30T20:51:47.000Z,,data.lacity.org,,https://data.lacity.org/d/jk5m-4dqg,2026-04-03T22:09:40.697139+00:00,html_error:Couldn't find a tree builder with the features you requested: lxml. Do you need to install a parser library?; 
pvkk-cqu6,"Tenant Improvements (TI) in 90023,90033,90063 Boyle Heights","Tenant Improvements (TI) in 90023,90033,90063 Boyle Heights",,LADBS,2025-01-29T02:56:04.000Z,,data.lacity.org,,https://data.lacity.org/d/pvkk-cqu6,2026-04-03T22:09:41.947843+00:00,html_error:Couldn't find a tree builder with the features you requested: lxml. Do you need to install a parser library?; 
xzdy-vzez,boe_data_apn_and_Surplus,boe_data_apn_and_Surplus,,,2024-04-10T19:09:29.000Z,,data.lacity.org,,https://data.lacity.org/d/xzdy-vzez,2026-04-03T22:09:42.927037+00:00,html_error:Couldn't find a tree builder with the features you requested: lxml. Do you need to install a parser library?; 
huh3-qe66,Arrest Data 2010-2019 #1,Arrest Data 2010-2019 #1,,Los Angeles Police Department,2025-06-03T16:13:20.000Z,,data.lacity.org,,https://data.lacity.org/d/huh3-qe66,2026-04-03T22:09:44.051101+00:00,html_error:Couldn't find a tree builder with the features you requested: lxml. Do you need to install a parser library?; 
h5gj-t46s,ACoolDATASET - Council District 3 - 62300 Nursing & Residential Care Facilities,ACoolDATASET - Council District 3 - 62300 Nursing & Residential Care Facilities,,Office of Finance,2026-03-15T15:38:51.000Z,,data.lacity.org,,https://data.lacity.org/d/h5gj-t46s,2026-04-03T22:09:45.034699+00:00,html_error:Couldn't find a tree builder with the features you requested: lxml. Do you need to install a parser library?; 
9684-65cm,Business CD9,Business CD9,,Office of Finance,2026-03-15T15:38:51.000Z,,data.lacity.org,,https://data.lacity.org/d/9684-65cm,2026-04-03T22:09:46.071226+00:00,html_error:Couldn't find a tree builder with the features you requested: lxml. Do you need to install a parser library?; 
gj2b-hbe6,Recycled water,Recycled water,,LADWP,2017-08-17T22:35:50.000Z,,data.lacity.org,,https://data.lacity.org/d/gj2b-hbe6,2026-04-03T22:09:47.211851+00:00,html_error:Couldn't find a tree builder with the features you requested: lxml. Do you need to install a parser library?; 
ijtr-r93b,Active Businesses Since 2017,Active Businesses Since 2017,,Office of Finance,2026-03-15T15:38:51.000Z,,data.lacity.org,,https://data.lacity.org/d/ijtr-r93b,2026-04-03T22:09:48.133710+00:00,html_error:Couldn't find a tree builder with the features you requested: lxml. Do you need to install a parser library?; 
ruu2-p7fw,Percent Of Denied Mortgage Loan Applications By Race And Occupancy Type 2021,Percent Of Denied Mortgage Loan Applications By Race And Occupancy Type 2021,,Federal Financial Institutions Examination Council,2022-08-05T16:56:26.000Z,,data.lacity.org,,https://data.lacity.org/d/ruu2-p7fw,2026-04-03T22:09:48.945022+00:00,html_error:Couldn't find a tree builder with the features you requested: lxml. Do you need to install a parser library?; 
nbre-engz,Business Source Center Program Performance Objectives (Q2:  10/19 - 12/19),Business Source Center Program Performance Objectives (Q2:  10/19 - 12/19),,Venessa Johnson,2020-11-30T17:18:46.000Z,,data.lacity.org,,https://data.lacity.org/d/nbre-engz,2026-04-03T22:09:50.109806+00:00,html_error:Couldn't find a tree builder with the features you requested: lxml. Do you need to install a parser library?; 
s7wf-gjyc,Bldg-New,Bldg-New,,LADBS,2025-01-29T02:57:17.000Z,,data.lacity.org,,https://data.lacity.org/d/s7wf-gjyc,2026-04-03T22:09:51.327184+00:00,html_error:Couldn't find a tree builder with the features you requested: lxml. Do you need to install a parser library?; 
az2u-ixwi,"Day Labor Program Performance Outcomes for PY 16/17:  July 1, 2016 - June 30, 2017","Day Labor Program Performance Outcomes for PY 16/17:  July 1, 2016 - June 30, 2017",,,2020-11-30T17:17:06.000Z,,data.lacity.org,,https://data.lacity.org/d/az2u-ixwi,2026-04-03T22:09:52.099826+00:00,html_error:Couldn't find a tree builder with the features you requested: lxml. Do you need to install a parser library?; 
aspe-rr4u,Tax Preparers district 8,Tax Preparers district 8,,Office of Finance,2026-03-15T15:38:51.000Z,,data.lacity.org,,https://data.lacity.org/d/aspe-rr4u,2026-04-03T22:09:53.180153+00:00,html_error:Couldn't find a tree builder with the features you requested: lxml. Do you need to install a parser library?; 
ahw7-i3sz,Total Cases Filed with DCP 2014\SVAPC,Total Cases Filed with DCP 2014\SVAPC,,"City of Los Angeles, Department of City Planning",2025-02-28T23:13:16.000Z,,data.lacity.org,,https://data.lacity.org/d/ahw7-i3sz,2026-04-03T22:09:54.166012+00:00,html_error:Couldn't find a tree builder with the features you requested: lxml. Do you need to install a parser library?; 
m8wg-j6bb,Artist NAICS in 90026,Artist NAICS in 90026,,Office of Finance,2026-03-15T15:38:51.000Z,,data.lacity.org,,https://data.lacity.org/d/m8wg-j6bb,2026-04-03T22:09:55.109740+00:00,html_error:Couldn't find a tree builder with the features you requested: lxml. Do you need to install a parser library?; 
rw4q-fygt,LA_Florists_1_23_17,LA_Florists_1_23_17,,Office of Finance,2026-03-15T15:38:51.000Z,,data.lacity.org,,https://data.lacity.org/d/rw4q-fygt,2026-04-03T22:09:56.334131+00:00,html_error:Couldn't find a tree builder with the features you requested: lxml. Do you need to install a parser library?; 
6inw-egb2,Business Source Center Program Performance Objectives (Q3:  04/18 - 12/18),Business Source Center Program Performance Objectives (Q3:  04/18 - 12/18),,Venessa Johnson,2020-11-30T17:02:17.000Z,,data.lacity.org,,https://data.lacity.org/d/6inw-egb2,2026-04-03T22:09:57.834277+00:00,html_error:Couldn't find a tree builder with the features you requested: lxml. Do you need to install a parser library?; 
5sak-hbiy,Storm Pipes,Storm Pipes,,Bureau of Engineering,2024-12-02T20:35:14.000Z,,data.lacity.org,,https://data.lacity.org/d/5sak-hbiy,2026-04-03T22:09:59.150931+00:00,html_error:Couldn't find a tree builder with the features you requested: lxml. Do you need to install a parser library?; 
8psc-4pfp,Businesses Since 1.1.18,Businesses Since 1.1.18,,Office of Finance,2026-03-15T15:38:51.000Z,,data.lacity.org,,https://data.lacity.org/d/8psc-4pfp,2026-04-03T22:10:00.062652+00:00,html_error:Couldn't find a tree builder with the features you requested: lxml. Do you need to install a parser library?; 
rxr8-5zzf,Ice cream businesses,Ice cream businesses,,Office of Finance,2026-03-15T15:38:51.000Z,,data.lacity.org,,https://data.lacity.org/d/rxr8-5zzf,2026-04-03T22:10:01.116485+00:00,html_error:Couldn't find a tree builder with the features you requested: lxml. Do you need to install a parser library?; 
2ktj-mqqb,Default,Default,,LADBS,2025-01-14T19:12:15.000Z,,data.lacity.org,,https://data.lacity.org/d/2ktj-mqqb,2026-04-03T22:10:02.276717+00:00,html_error:Couldn't find a tree builder with the features you requested: lxml. Do you need to install a parser library?; 
ki8h-esjg,Bikeshare Trip Destinations,Bikeshare Trip Destinations,,,2020-11-30T17:24:18.000Z,,data.lacity.org,,https://data.lacity.org/d/ki8h-esjg,2026-04-03T22:10:03.371661+00:00,html_error:Couldn't find a tree builder with the features you requested: lxml. Do you need to install a parser library?; 
8d58-axgy,Citywide Response Metrics - 2016,Citywide Response Metrics - 2016,,,2024-01-30T20:51:49.000Z,,data.lacity.org,,https://data.lacity.org/d/8d58-axgy,2026-04-03T22:10:04.545547+00:00,html_error:Couldn't find a tree builder with the features you requested: lxml. Do you need to install a parser library?; 
urnv-hb3u,District 8 Edited,District 8 Edited,,Office of Finance,2026-03-15T15:38:51.000Z,,data.lacity.org,,https://data.lacity.org/d/urnv-hb3u,2026-04-03T22:10:05.375103+00:00,html_error:Couldn't find a tree builder with the features you requested: lxml. Do you need to install a parser library?; 
sw3c-x2hx,Community DASH Routes,Community DASH Routes,,Transportation,2024-04-10T19:09:32.000Z,,data.lacity.org,,https://data.lacity.org/d/sw3c-x2hx,2026-04-03T22:10:07.635077+00:00,html_error:Couldn't find a tree builder with the features you requested: lxml. Do you need to install a parser library?; 
cbxc-q4bc,Tsunami Evacuation Signs,Tsunami Evacuation Signs,,Port of Los Angeles,2024-04-10T19:09:26.000Z,,data.lacity.org,,https://data.lacity.org/d/cbxc-q4bc,2026-04-03T22:10:08.796572+00:00,html_error:Couldn't find a tree builder with the features you requested: lxml. Do you need to install a parser library?; 
js9q-p4vb,Veterinary Clinics LA,Veterinary Clinics LA,,Office of Finance,2026-03-15T15:38:51.000Z,,data.lacity.org,,https://data.lacity.org/d/js9q-p4vb,2026-04-03T22:10:09.568889+00:00,html_error:Couldn't find a tree builder with the features you requested: lxml. Do you need to install a parser library?; 
f695-ukvg,Distrito5,Distrito5,,Office of Finance,2026-03-15T15:38:51.000Z,,data.lacity.org,,https://data.lacity.org/d/f695-ukvg,2026-04-03T22:10:10.653578+00:00,html_error:Couldn't find a tree builder with the features you requested: lxml. Do you need to install a parser library?; 
kuu9-yuri,Open Data Website Traffic,Open Data Website Traffic,,,2020-11-30T17:03:32.000Z,,data.lacity.org,,https://data.lacity.org/d/kuu9-yuri,2026-04-03T22:10:11.804964+00:00,html_error:Couldn't find a tree builder with the features you requested: lxml. Do you need to install a parser library?; 
5bkk-uw4a,NAICS description is medical marijuana collective,NAICS description is medical marijuana collective,,Office of Finance,2026-03-15T15:38:51.000Z,,data.lacity.org,,https://data.lacity.org/d/5bkk-uw4a,2026-04-03T22:10:12.864972+00:00,html_error:Couldn't find a tree builder with the features you requested: lxml. Do you need to install a parser library?; 
m3xg-6sbw,LACERS Membership by Classification,LACERS Membership by Classification,,LACERS,2025-01-09T23:14:57.000Z,,data.lacity.org,,https://data.lacity.org/d/m3xg-6sbw,2026-04-03T22:10:14.054793+00:00,html_error:Couldn't find a tree builder with the features you requested: lxml. Do you need to install a parser library?; 
argd-k3xu,Time Series Mortgage Denials By Race,Time Series Mortgage Denials By Race,,CFPB,2022-07-07T17:48:11.000Z,,data.lacity.org,,https://data.lacity.org/d/argd-k3xu,2026-04-03T22:10:14.836324+00:00,html_error:Couldn't find a tree builder with the features you requested: lxml. Do you need to install a parser library?; 
8wpu-6mru,Distrito7,Distrito7,,Office of Finance,2026-03-15T15:38:51.000Z,,data.lacity.org,,https://data.lacity.org/d/8wpu-6mru,2026-04-03T22:10:15.801092+00:00,html_error:Couldn't find a tree builder with the features you requested: lxml. Do you need to install a parser library?; 
8svq-8e44,Untitled Visualization - Based on Museum Visitors,Untitled Visualization - Based on Museum Visitors,,El Pueblo Historical Monument,2025-08-05T18:39:05.000Z,,data.lacity.org,,https://data.lacity.org/d/8svq-8e44,2026-04-03T22:10:16.795842+00:00,html_error:Couldn't find a tree builder with the features you requested: lxml. Do you need to install a parser library?; 
pt99-74gb,Business Source Center Program Performance Objectives (Q2:  04/18 - 09/18),Business Source Center Program Performance Objectives (Q2:  04/18 - 09/18),,Venessa Johnson,2020-11-30T17:17:09.000Z,,data.lacity.org,,https://data.lacity.org/d/pt99-74gb,2026-04-03T22:10:17.718931+00:00,html_error:Couldn't find a tree builder with the features you requested: lxml. Do you need to install a parser library?; 
snhr-fa63,Business Source Center Program Performance Objectives (Q1:  04/18 - 06/18),Business Source Center Program Performance Objectives (Q1:  04/18 - 06/18),,Venessa Johnson,2020-11-30T17:10:38.000Z,,data.lacity.org,,https://data.lacity.org/d/snhr-fa63,2026-04-03T22:10:18.926061+00:00,html_error:Couldn't find a tree builder with the features you requested: lxml. Do you need to install a parser library?; 
t8e4-v2iz,2016_Planning Cases,2016_Planning Cases,,"City of Los Angeles, Department of City Planning",2025-01-14T20:15:56.000Z,,data.lacity.org,,https://data.lacity.org/d/t8e4-v2iz,2026-04-03T22:10:19.992617+00:00,html_error:Couldn't find a tree builder with the features you requested: lxml. Do you need to install a parser library?; 
4wd4-uzr6,Downtown DASH Stops,Downtown DASH Stops,,Transportation,2024-04-10T19:09:33.000Z,,data.lacity.org,,https://data.lacity.org/d/4wd4-uzr6,2026-04-03T22:10:21.733276+00:00,html_error:Couldn't find a tree builder with the features you requested: lxml. Do you need to install a parser library?; 
fdtv-2wce,Percent Of Denied Mortgage Loan Applications By Race And Loan Purpose 2021,Percent Of Denied Mortgage Loan Applications By Race And Loan Purpose 2021,,Federal Financial Institutions Examination Council,2022-07-28T19:00:46.000Z,,data.lacity.org,,https://data.lacity.org/d/fdtv-2wce,2026-04-03T22:10:22.546736+00:00,html_error:Couldn't find a tree builder with the features you requested: lxml. Do you need to install a parser library?; 
jnwm-mx8g,Commuter Express Stops,Commuter Express Stops,,Transportation,2024-04-10T19:09:33.000Z,,data.lacity.org,,https://data.lacity.org/d/jnwm-mx8g,2026-04-03T22:10:23.890290+00:00,html_error:Couldn't find a tree builder with the features you requested: lxml. Do you need to install a parser library?; 
9q8y-mxfz,Share of industries in LA,Share of industries in LA,,Office of Finance,2026-03-15T15:38:51.000Z,,data.lacity.org,,https://data.lacity.org/d/9q8y-mxfz,2026-04-03T22:10:24.931358+00:00,html_error:Couldn't find a tree builder with the features you requested: lxml. Do you need to install a parser library?; 
a6id-7hnh,Library New Titles - Westerns,Library New Titles - Westerns,,Los Angeles Public Library,2020-11-30T17:07:42.000Z,,data.lacity.org,,https://data.lacity.org/d/a6id-7hnh,2026-04-03T22:10:25.620889+00:00,html_error:Couldn't find a tree builder with the features you requested: lxml. Do you need to install a parser library?; 
8emh-bpzm,Creative Artists in 90026,Creative Artists in 90026,,Office of Finance,2026-03-15T15:38:51.000Z,,data.lacity.org,,https://data.lacity.org/d/8emh-bpzm,2026-04-03T22:10:26.426517+00:00,html_error:Couldn't find a tree builder with the features you requested: lxml. Do you need to install a parser library?; 
57hp-ynj6,SpecialInterests,SpecialInterests,,Port of Los Angeles,2024-04-10T19:09:26.000Z,,data.lacity.org,,https://data.lacity.org/d/57hp-ynj6,2026-04-03T22:10:27.203608+00:00,html_error:Couldn't find a tree builder with the features you requested: lxml. Do you need to install a parser library?; 
2u8b-eyuu,LAHD Property Look-Up for Eviction Cases,LAHD Property Look-Up for Eviction Cases,,Los Angeles Housing,2025-11-07T15:28:31.000Z,,data.lacity.org,,https://data.lacity.org/d/2u8b-eyuu,2026-04-03T22:10:27.931734+00:00,html_error:Couldn't find a tree builder with the features you requested: lxml. Do you need to install a parser library?; 
s36s-5b6x,PPD48Boundary,PPD48Boundary,,LADOT,2024-04-10T19:09:30.000Z,,data.lacity.org,,https://data.lacity.org/d/s36s-5b6x,2026-04-03T22:10:28.905871+00:00,html_error:Couldn't find a tree builder with the features you requested: lxml. Do you need to install a parser library?; 
ej2v-yd79,American Rescue Plan Proposed 2021-22 Budget,American Rescue Plan Proposed 2021-22 Budget,,,2021-07-21T19:29:36.000Z,,data.lacity.org,,https://data.lacity.org/d/ej2v-yd79,2026-04-03T22:10:29.956781+00:00,html_error:Couldn't find a tree builder with the features you requested: lxml. Do you need to install a parser library?; 
6m8w-7ctx,Total Cases Filed with DCP 2014\SVAPC,Total Cases Filed with DCP 2014\SVAPC,,"City of Los Angeles, Department of City Planning",2025-02-28T23:13:09.000Z,,data.lacity.org,,https://data.lacity.org/d/6m8w-7ctx,2026-04-03T22:10:30.846818+00:00,html_error:Couldn't find a tree builder with the features you requested: lxml. Do you need to install a parser library?; 
3a2c-g6zu,Immigration Workshops Map,Immigration Workshops Map,,,2020-11-30T17:23:41.000Z,,data.lacity.org,,https://data.lacity.org/d/3a2c-g6zu,2026-04-03T22:10:31.690868+00:00,html_error:Couldn't find a tree builder with the features you requested: lxml. Do you need to install a parser library?; 
euse-rnsg,CD7 Active Businesses,CD7 Active Businesses,,Office of Finance,2026-03-15T15:38:51.000Z,,data.lacity.org,,https://data.lacity.org/d/euse-rnsg,2026-04-03T22:10:32.650596+00:00,html_error:Couldn't find a tree builder with the features you requested: lxml. Do you need to install a parser library?; 
ds2y-sb5t,LAHD Property Look-Up for CCRIS Cases,LAHD Property Look-Up for CCRIS Cases,,Los Angeles Housing Department,2025-09-16T15:31:10.000Z,,data.lacity.org,,https://data.lacity.org/d/ds2y-sb5t,2026-04-03T22:10:33.706823+00:00,html_error:Couldn't find a tree builder with the features you requested: lxml. Do you need to install a parser library?; 
76z5-5fi9,Pension Funded Ratio,Pension Funded Ratio,,LACERS,2025-01-09T23:14:57.000Z,,data.lacity.org,,https://data.lacity.org/d/76z5-5fi9,2026-04-03T22:10:34.557971+00:00,html_error:Couldn't find a tree builder with the features you requested: lxml. Do you need to install a parser library?; 
swpm-6bbi,San Vicente Traffic Collision Data_2010 to Present_1-25-2022,San Vicente Traffic Collision Data_2010 to Present_1-25-2022,,Los Angeles Police Department,2025-03-11T16:30:17.000Z,,data.lacity.org,,https://data.lacity.org/d/swpm-6bbi,2026-04-03T22:10:35.665874+00:00,html_error:Couldn't find a tree builder with the features you requested: lxml. Do you need to install a parser library?; 
ee5q-u9aq,Community DASH Stops,Community DASH Stops,,Transportation,2024-04-10T19:09:33.000Z,,data.lacity.org,,https://data.lacity.org/d/ee5q-u9aq,2026-04-03T22:10:37.136960+00:00,html_error:Couldn't find a tree builder with the features you requested: lxml. Do you need to install a parser library?; 
njpj-42dm,US Congressional Districts,US Congressional Districts,,LA Times,2024-04-10T19:09:22.000Z,,data.lacity.org,,https://data.lacity.org/d/njpj-42dm,2026-04-03T22:10:38.345269+00:00,html_error:Couldn't find a tree builder with the features you requested: lxml. Do you need to install a parser library?; 
uawy-cgqg,PPD95Boundary,PPD95Boundary,,LADOT,2024-04-10T19:09:30.000Z,,data.lacity.org,,https://data.lacity.org/d/uawy-cgqg,2026-04-03T22:10:39.140726+00:00,html_error:Couldn't find a tree builder with the features you requested: lxml. Do you need to install a parser library?; 
cpbd-9rnc,2021-2022 Performance Measures,2021-2022 Performance Measures,,,2021-08-06T18:07:53.000Z,,data.lacity.org,,https://data.lacity.org/d/cpbd-9rnc,2026-04-03T22:10:40.409236+00:00,html_error:Couldn't find a tree builder with the features you requested: lxml. Do you need to install a parser library?; 
